datetime,hour,day_of_week,month,day_of_year,temperature,prev_consumption,consumption
2007-09-18 17:00:00,17,1,9,261,15.6,0.18689999999999998,1.0388333333333333
2007-09-18 18:00:00,18,1,9,261,15.4,1.0388333333333333,2.2822666666666667
2007-09-18 19:00:00,19,1,9,261,14.7,2.2822666666666667,1.1918333333333333
2007-09-18 20:00:00,20,1,9,261,13.6,1.1918333333333333,1.2772666666666668
2007-09-18 21:00:00,21,1,9,261,12.3,1.2772666666666668,1.9039333333333333
2007-09-18 22:00:00,22,1,9,261,11.2,1.9039333333333333,2.2991333333333333
2007-09-18 23:00:00,23,1,9,261,9.8,2.2991333333333333,0.8799
2007-09-19 00:00:00,0,2,9,262,8.7,0.8799,0.2091
2007-09-19 01:00:00,1,2,9,262,7.9,0.2091,0.2143
2007-09-19 02:00:00,2,2,9,262,7.3,0.2143,0.17596666666666666
2007-09-19 03:00:00,3,2,9,262,6.9,0.17596666666666666,0.18433333333333332
2007-09-19 04:00:00,4,2,9,262,6.7,0.18433333333333332,0.21473333333333333
2007-09-19 05:00:00,5,2,9,262,6.4,0.21473333333333333,0.17736666666666667
2007-09-19 06:00:00,6,2,9,262,5.9,0.17736666666666667,1.429
2007-09-19 07:00:00,7,2,9,262,5.6,1.429,1.69
2007-09-19 08:00:00,8,2,9,262,5.8,1.69,1.2012
2007-09-19 09:00:00,9,2,9,262,8.2,1.2012,1.1257666666666666
2007-09-19 10:00:00,10,2,9,262,10.1,1.1257666666666666,0.20786666666666667
2007-09-19 11:00:00,11,2,9,262,11.6,0.20786666666666667,0.1563
2007-09-19 12:00:00,12,2,9,262,12.9,0.1563,0.23256666666666667
2007-09-19 13:00:00,13,2,9,262,14.5,0.23256666666666667,0.297
2007-09-19 14:00:00,14,2,9,262,15.5,0.297,1.5717333333333334
2007-09-19 15:00:00,15,2,9,262,15.8,1.5717333333333334,1.3711666666666666
2007-09-19 16:00:00,16,2,9,262,15.7,1.3711666666666666,1.6319666666666666
2007-09-19 17:00:00,17,2,9,262,16.0,1.6319666666666666,2.9622333333333333
2007-09-19 18:00:00,18,2,9,262,15.9,2.9622333333333333,1.0023
2007-09-19 19:00:00,19,2,9,262,15.6,1.0023,0.8641333333333333
2007-09-19 20:00:00,20,2,9,262,14.7,0.8641333333333333,2.0439666666666665
2007-09-19 21:00:00,21,2,9,262,13.7,2.0439666666666665,1.7648333333333333
2007-09-19 22:00:00,22,2,9,262,12.6,1.7648333333333333,0.6816
2007-09-19 23:00:00,23,2,9,262,11.1,0.6816,0.2353
2007-09-20 00:00:00,0,3,9,263,10.2,0.2353,0.19469999999999998
2007-09-20 01:00:00,1,3,9,263,9.4,0.19469999999999998,0.7143333333333334
2007-09-20 02:00:00,2,3,9,263,9.0,0.7143333333333334,0.15053333333333332
2007-09-20 03:00:00,3,3,9,263,9.5,0.15053333333333332,0.23686666666666667
2007-09-20 04:00:00,4,3,9,263,9.7,0.23686666666666667,0.15543333333333334
2007-09-20 05:00:00,5,3,9,263,9.5,0.15543333333333334,0.194
2007-09-20 06:00:00,6,3,9,263,9.2,0.194,0.9017666666666666
2007-09-20 07:00:00,7,3,9,263,8.6,0.9017666666666666,2.2220333333333335
2007-09-20 08:00:00,8,3,9,263,8.2,2.2220333333333335,1.9914
2007-09-20 09:00:00,9,3,9,263,9.8,1.9914,1.7318666666666667
2007-09-20 10:00:00,10,3,9,263,11.7,1.7318666666666667,1.2071333333333334
2007-09-20 11:00:00,11,3,9,263,14.1,1.2071333333333334,0.33366666666666667
2007-09-20 12:00:00,12,3,9,263,16.1,0.33366666666666667,0.14866666666666667
2007-09-20 13:00:00,13,3,9,263,17.2,0.14866666666666667,0.2152
2007-09-20 14:00:00,14,3,9,263,18.1,0.2152,0.20086666666666667
2007-09-20 15:00:00,15,3,9,263,18.6,0.20086666666666667,0.165
2007-09-20 16:00:00,16,3,9,263,19.0,0.165,0.23466666666666666
2007-09-20 17:00:00,17,3,9,263,19.1,0.23466666666666666,0.17416666666666666
2007-09-20 18:00:00,18,3,9,263,18.8,0.17416666666666666,0.16019999999999998
2007-09-20 19:00:00,19,3,9,263,17.9,0.16019999999999998,0.8263
2007-09-20 20:00:00,20,3,9,263,16.4,0.8263,1.9642
2007-09-20 21:00:00,21,3,9,263,15.0,1.9642,2.685233333333333
2007-09-20 22:00:00,22,3,9,263,13.5,2.685233333333333,2.3381333333333334
2007-09-20 23:00:00,23,3,9,263,12.2,2.3381333333333334,1.7791666666666668
2007-09-21 00:00:00,0,4,9,264,11.2,1.7791666666666668,0.5798666666666666
2007-09-21 01:00:00,1,4,9,264,10.4,0.5798666666666666,0.1764
2007-09-21 02:00:00,2,4,9,264,9.9,0.1764,0.17946666666666666
2007-09-21 03:00:00,3,4,9,264,9.3,0.17946666666666666,0.2092
2007-09-21 04:00:00,4,4,9,264,8.8,0.2092,0.17513333333333334
2007-09-21 05:00:00,5,4,9,264,8.7,0.17513333333333334,0.1556
2007-09-21 06:00:00,6,4,9,264,8.2,0.1556,1.5262666666666667
2007-09-21 07:00:00,7,4,9,264,7.9,1.5262666666666667,1.9173
2007-09-21 08:00:00,8,4,9,264,7.9,1.9173,1.2253
2007-09-21 09:00:00,9,4,9,264,9.3,1.2253,1.2309999999999999
2007-09-21 10:00:00,10,4,9,264,12.9,1.2309999999999999,0.5378333333333333
2007-09-21 11:00:00,11,4,9,264,15.6,0.5378333333333333,0.18403333333333333
2007-09-21 12:00:00,12,4,9,264,17.5,0.18403333333333333,0.20733333333333334
2007-09-21 13:00:00,13,4,9,264,19.2,0.20733333333333334,0.15093333333333334
2007-09-21 14:00:00,14,4,9,264,20.6,0.15093333333333334,0.22133333333333333
2007-09-21 15:00:00,15,4,9,264,21.6,0.22133333333333333,0.17783333333333334
2007-09-21 16:00:00,16,4,9,264,22.2,0.17783333333333334,0.1662
2007-09-21 17:00:00,17,4,9,264,22.2,0.1662,0.22473333333333334
2007-09-21 18:00:00,18,4,9,264,22.0,0.22473333333333334,0.3273666666666667
2007-09-21 19:00:00,19,4,9,264,20.9,0.3273666666666667,3.5337666666666667
2007-09-21 20:00:00,20,4,9,264,19.3,3.5337666666666667,3.2487333333333335
2007-09-21 21:00:00,21,4,9,264,17.8,3.2487333333333335,2.569733333333333
2007-09-21 22:00:00,22,4,9,264,17.7,2.569733333333333,1.3951
2007-09-21 23:00:00,23,4,9,264,17.2,1.3951,0.32586666666666664
2007-09-22 00:00:00,0,5,9,265,16.4,0.32586666666666664,0.17386666666666667
2007-09-22 01:00:00,1,5,9,265,15.4,0.17386666666666667,0.19876666666666667
2007-09-22 02:00:00,2,5,9,265,13.2,0.19876666666666667,0.23196666666666665
2007-09-22 03:00:00,3,5,9,265,11.3,0.23196666666666665,0.18843333333333334
2007-09-22 04:00:00,4,5,9,265,10.6,0.18843333333333334,0.18713333333333335
2007-09-22 05:00:00,5,5,9,265,10.3,0.18713333333333335,0.21753333333333333
2007-09-22 06:00:00,6,5,9,265,9.3,0.21753333333333333,0.7936666666666666
2007-09-22 07:00:00,7,5,9,265,8.5,0.7936666666666666,0.46723333333333333
2007-09-22 08:00:00,8,5,9,265,8.2,0.46723333333333333,1.8279666666666667
2007-09-22 09:00:00,9,5,9,265,10.3,1.8279666666666667,1.2453666666666667
2007-09-22 10:00:00,10,5,9,265,13.8,1.2453666666666667,1.2029
2007-09-22 11:00:00,11,5,9,265,15.9,1.2029,0.6488
2007-09-22 12:00:00,12,5,9,265,18.1,0.6488,0.5132
2007-09-22 13:00:00,13,5,9,265,19.7,0.5132,0.7308666666666667
2007-09-22 14:00:00,14,5,9,265,20.9,0.7308666666666667,2.0192666666666668
2007-09-22 15:00:00,15,5,9,265,21.6,2.0192666666666668,1.1896
2007-09-22 16:00:00,16,5,9,265,22.0,1.1896,1.3348666666666666
2007-09-22 17:00:00,17,5,9,265,22.4,1.3348666666666666,0.33030000000000004
2007-09-22 18:00:00,18,5,9,265,22.1,0.33030000000000004,0.3950666666666667
2007-09-22 19:00:00,19,5,9,265,21.1,0.3950666666666667,0.9426666666666667
2007-09-22 20:00:00,20,5,9,265,19.6,0.9426666666666667,1.3424666666666667
2007-09-22 21:00:00,21,5,9,265,17.3,1.3424666666666667,2.6877333333333335
2007-09-22 22:00:00,22,5,9,265,16.4,2.6877333333333335,0.46613333333333334
2007-09-22 23:00:00,23,5,9,265,16.0,0.46613333333333334,0.2670666666666667
2007-09-23 00:00:00,0,6,9,266,15.6,0.2670666666666667,0.23993333333333333
2007-09-23 01:00:00,1,6,9,266,15.2,0.23993333333333333,0.24156666666666668
2007-09-23 02:00:00,2,6,9,266,14.8,0.24156666666666668,0.23823333333333335
2007-09-23 03:00:00,3,6,9,266,14.4,0.23823333333333335,0.2332
2007-09-23 04:00:00,4,6,9,266,14.1,0.2332,0.5041666666666667
2007-09-23 05:00:00,5,6,9,266,14.1,0.5041666666666667,0.5046333333333334
2007-09-23 06:00:00,6,6,9,266,14.5,0.5046333333333334,0.2457
2007-09-23 07:00:00,7,6,9,266,14.8,0.2457,0.34983333333333333
2007-09-23 08:00:00,8,6,9,266,15.0,0.34983333333333333,0.8470666666666666
2007-09-23 09:00:00,9,6,9,266,15.4,0.8470666666666666,0.9893
2007-09-23 10:00:00,10,6,9,266,16.2,0.9893,1.7283333333333333
2007-09-23 11:00:00,11,6,9,266,17.2,1.7283333333333333,0.73
2007-09-23 12:00:00,12,6,9,266,18.5,0.73,0.6388666666666667
2007-09-23 13:00:00,13,6,9,266,19.8,0.6388666666666667,0.4043333333333333
2007-09-23 14:00:00,14,6,9,266,20.6,0.4043333333333333,0.3491666666666667
2007-09-23 15:00:00,15,6,9,266,21.0,0.3491666666666667,0.9575
2007-09-23 16:00:00,16,6,9,266,21.2,0.9575,1.5134666666666667
2007-09-23 17:00:00,17,6,9,266,21.2,1.5134666666666667,1.3330666666666666
2007-09-23 18:00:00,18,6,9,266,21.1,1.3330666666666666,1.3373666666666666
2007-09-23 19:00:00,19,6,9,266,20.2,1.3373666666666666,2.588966666666667
2007-09-23 20:00:00,20,6,9,266,18.9,2.588966666666667,3.285266666666667
2007-09-23 21:00:00,21,6,9,266,17.9,3.285266666666667,2.5538
2007-09-23 22:00:00,22,6,9,266,17.6,2.5538,1.6194333333333333
2007-09-23 23:00:00,23,6,9,266,17.0,1.6194333333333333,0.19963333333333333
2007-09-24 00:00:00,0,0,9,267,16.7,0.19963333333333333,0.15986666666666666
2007-09-24 01:00:00,1,0,9,267,16.3,0.15986666666666666,0.183
2007-09-24 02:00:00,2,0,9,267,15.7,0.183,0.1608
2007-09-24 03:00:00,3,0,9,267,15.2,0.1608,0.17806666666666665
2007-09-24 04:00:00,4,0,9,267,14.6,0.17806666666666665,0.16263333333333332
2007-09-24 05:00:00,5,0,9,267,14.0,0.16263333333333332,0.22343333333333334
2007-09-24 06:00:00,6,0,9,267,13.7,0.22343333333333334,1.3701666666666668
2007-09-24 07:00:00,7,0,9,267,13.6,1.3701666666666668,1.9995
2007-09-24 08:00:00,8,0,9,267,13.8,1.9995,1.2754
2007-09-24 09:00:00,9,0,9,267,14.8,1.2754,1.2574333333333334
2007-09-24 10:00:00,10,0,9,267,16.0,1.2574333333333334,0.23006666666666667
2007-09-24 11:00:00,11,0,9,267,16.8,0.23006666666666667,0.22573333333333334
2007-09-24 12:00:00,12,0,9,267,17.5,0.22573333333333334,0.22856666666666667
2007-09-24 13:00:00,13,0,9,267,18.0,0.22856666666666667,0.22976666666666667
2007-09-24 14:00:00,14,0,9,267,17.1,0.22976666666666667,0.23156666666666667
2007-09-24 15:00:00,15,0,9,267,14.8,0.23156666666666667,1.6588666666666667
2007-09-24 16:00:00,16,0,9,267,14.3,1.6588666666666667,1.9198666666666666
2007-09-24 17:00:00,17,0,9,267,15.1,1.9198666666666666,2.6368
2007-09-24 18:00:00,18,0,9,267,16.0,2.6368,0.6062666666666666
2007-09-24 19:00:00,19,0,9,267,15.9,0.6062666666666666,1.0125
2007-09-24 20:00:00,20,0,9,267,14.8,1.0125,3.475766666666667
2007-09-24 21:00:00,21,0,9,267,13.7,3.475766666666667,2.623866666666667
2007-09-24 22:00:00,22,0,9,267,13.0,2.623866666666667,0.3509
2007-09-24 23:00:00,23,0,9,267,12.6,0.3509,0.17466666666666666
2007-09-25 00:00:00,0,1,9,268,12.2,0.17466666666666666,0.16133333333333333
2007-09-25 01:00:00,1,1,9,268,11.8,0.16133333333333333,0.22326666666666667
2007-09-25 02:00:00,2,1,9,268,11.3,0.22326666666666667,0.5070666666666667
2007-09-25 03:00:00,3,1,9,268,10.9,0.5070666666666667,0.34313333333333335
2007-09-25 04:00:00,4,1,9,268,10.7,0.34313333333333335,0.18906666666666666
2007-09-25 05:00:00,5,1,9,268,10.6,0.18906666666666666,0.17843333333333333
2007-09-25 06:00:00,6,1,9,268,10.0,0.17843333333333333,0.6530333333333334
2007-09-25 07:00:00,7,1,9,268,9.5,0.6530333333333334,2.4086333333333334
2007-09-25 08:00:00,8,1,9,268,9.3,2.4086333333333334,3.3475
2007-09-25 09:00:00,9,1,9,268,10.0,3.3475,1.8348666666666666
2007-09-25 10:00:00,10,1,9,268,11.5,1.8348666666666666,1.8094666666666666
2007-09-25 11:00:00,11,1,9,268,13.3,1.8094666666666666,1.7837333333333334
2007-09-25 12:00:00,12,1,9,268,14.9,1.7837333333333334,1.6401666666666666
2007-09-25 13:00:00,13,1,9,268,15.5,1.6401666666666666,0.7912666666666667
2007-09-25 14:00:00,14,1,9,268,15.9,0.7912666666666667,0.7837
2007-09-25 15:00:00,15,1,9,268,16.1,0.7837,0.7971333333333334
2007-09-25 16:00:00,16,1,9,268,16.4,0.7971333333333334,0.7619333333333334
2007-09-25 17:00:00,17,1,9,268,16.2,0.7619333333333334,0.7371333333333333
2007-09-25 18:00:00,18,1,9,268,16.0,0.7371333333333333,0.7518
2007-09-25 19:00:00,19,1,9,268,15.3,0.7518,0.7768666666666667
2007-09-25 20:00:00,20,1,9,268,14.2,0.7768666666666667,2.9916666666666667
2007-09-25 21:00:00,21,1,9,268,12.6,2.9916666666666667,2.7256
2007-09-25 22:00:00,22,1,9,268,12.0,2.7256,2.4158
2007-09-25 23:00:00,23,1,9,268,11.4,2.4158,0.7931
2007-09-26 00:00:00,0,2,9,269,10.6,0.7931,0.3309333333333333
2007-09-26 01:00:00,1,2,9,269,9.7,0.3309333333333333,0.2553666666666667
2007-09-26 02:00:00,2,2,9,269,9.1,0.2553666666666667,0.2876666666666667
2007-09-26 03:00:00,3,2,9,269,8.6,0.2876666666666667,0.2729
2007-09-26 04:00:00,4,2,9,269,8.3,0.2729,0.2884
2007-09-26 05:00:00,5,2,9,269,8.0,0.2884,0.298
2007-09-26 06:00:00,6,2,9,269,8.0,0.298,1.6402333333333334
2007-09-26 07:00:00,7,2,9,269,8.7,1.6402333333333334,2.0698666666666665
2007-09-26 08:00:00,8,2,9,269,9.0,2.0698666666666665,2.0486
2007-09-26 09:00:00,9,2,9,269,9.7,2.0486,1.5170000000000001
2007-09-26 10:00:00,10,2,9,269,11.2,1.5170000000000001,0.36196666666666666
2007-09-26 11:00:00,11,2,9,269,12.5,0.36196666666666666,2.4273333333333333
2007-09-26 12:00:00,12,2,9,269,13.4,2.4273333333333333,1.6747666666666667
2007-09-26 13:00:00,13,2,9,269,14.1,1.6747666666666667,0.2702
2007-09-26 14:00:00,14,2,9,269,14.5,0.2702,0.32066666666666666
2007-09-26 15:00:00,15,2,9,269,13.3,0.32066666666666666,1.6360333333333332
2007-09-26 16:00:00,16,2,9,269,13.7,1.6360333333333332,1.8679
2007-09-26 17:00:00,17,2,9,269,12.8,1.8679,1.1673
2007-09-26 18:00:00,18,2,9,269,11.7,1.1673,1.2961666666666667
2007-09-26 19:00:00,19,2,9,269,11.1,1.2961666666666667,1.6395
2007-09-26 20:00:00,20,2,9,269,10.2,1.6395,2.262033333333333
2007-09-26 21:00:00,21,2,9,269,9.4,2.262033333333333,4.821866666666667
2007-09-26 22:00:00,22,2,9,269,9.0,4.821866666666667,0.9096666666666666
2007-09-26 23:00:00,23,2,9,269,8.7,0.9096666666666666,0.7067
2007-09-27 00:00:00,0,3,9,270,8.4,0.7067,0.6063000000000001
2007-09-27 01:00:00,1,3,9,270,8.3,0.6063000000000001,0.3093666666666667
2007-09-27 02:00:00,2,3,9,270,8.4,0.3093666666666667,0.2894
2007-09-27 03:00:00,3,3,9,270,8.8,0.2894,0.2938
2007-09-27 04:00:00,4,3,9,270,8.9,0.2938,0.3228666666666667
2007-09-27 05:00:00,5,3,9,270,8.7,0.3228666666666667,0.2594
2007-09-27 06:00:00,6,3,9,270,8.5,0.2594,0.29373333333333335
2007-09-27 07:00:00,7,3,9,270,8.5,0.29373333333333335,2.6262333333333334
2007-09-27 08:00:00,8,3,9,270,8.4,2.6262333333333334,2.965666666666667
2007-09-27 09:00:00,9,3,9,270,9.2,2.965666666666667,1.9100666666666668
2007-09-27 10:00:00,10,3,9,270,9.9,1.9100666666666668,1.3688333333333333
2007-09-27 11:00:00,11,3,9,270,10.8,1.3688333333333333,0.9556333333333333
2007-09-27 12:00:00,12,3,9,270,11.9,0.9556333333333333,0.2571
2007-09-27 13:00:00,13,3,9,270,13.1,0.2571,0.28363333333333335
2007-09-27 14:00:00,14,3,9,270,14.4,0.28363333333333335,0.31479999999999997
2007-09-27 15:00:00,15,3,9,270,15.2,0.31479999999999997,0.27323333333333333
2007-09-27 16:00:00,16,3,9,270,15.5,0.27323333333333333,1.0382333333333333
2007-09-27 17:00:00,17,3,9,270,15.4,1.0382333333333333,0.33216666666666667
2007-09-27 18:00:00,18,3,9,270,15.1,0.33216666666666667,0.2927666666666667
2007-09-27 19:00:00,19,3,9,270,13.9,0.2927666666666667,1.0631333333333333
2007-09-27 20:00:00,20,3,9,270,12.9,1.0631333333333333,2.293
2007-09-27 21:00:00,21,3,9,270,12.7,2.293,3.0206666666666666
2007-09-27 22:00:00,22,3,9,270,12.1,3.0206666666666666,1.3126
2007-09-27 23:00:00,23,3,9,270,11.9,1.3126,0.5273666666666667
2007-09-28 00:00:00,0,4,9,271,11.8,0.5273666666666667,0.32553333333333334
2007-09-28 01:00:00,1,4,9,271,11.8,0.32553333333333334,0.25393333333333334
2007-09-28 02:00:00,2,4,9,271,11.8,0.25393333333333334,0.8624
2007-09-28 03:00:00,3,4,9,271,11.6,0.8624,0.3377
2007-09-28 04:00:00,4,4,9,271,11.5,0.3377,0.26789999999999997
2007-09-28 05:00:00,5,4,9,271,11.4,0.26789999999999997,0.2663333333333333
2007-09-28 06:00:00,6,4,9,271,11.3,0.2663333333333333,1.7083333333333333
2007-09-28 07:00:00,7,4,9,271,10.9,1.7083333333333333,2.1347
2007-09-28 08:00:00,8,4,9,271,10.8,2.1347,3.5643
2007-09-28 09:00:00,9,4,9,271,11.5,3.5643,2.5247
2007-09-28 10:00:00,10,4,9,271,12.0,2.5247,2.7821333333333333
2007-09-28 11:00:00,11,4,9,271,12.6,2.7821333333333333,2.5125333333333333
2007-09-28 12:00:00,12,4,9,271,12.9,2.5125333333333333,1.3914666666666666
2007-09-28 13:00:00,13,4,9,271,13.1,1.3914666666666666,1.4559
2007-09-28 14:00:00,14,4,9,271,12.9,1.4559,0.5568666666666666
2007-09-28 15:00:00,15,4,9,271,12.8,0.5568666666666666,0.31926666666666664
2007-09-28 16:00:00,16,4,9,271,13.1,0.31926666666666664,0.3919
2007-09-28 17:00:00,17,4,9,271,13.1,0.3919,0.5576
2007-09-28 18:00:00,18,4,9,271,12.9,0.5576,0.6147666666666667
2007-09-28 19:00:00,19,4,9,271,12.8,0.6147666666666667,1.1028
2007-09-28 20:00:00,20,4,9,271,12.6,1.1028,1.1720333333333333
2007-09-28 21:00:00,21,4,9,271,12.4,1.1720333333333333,1.6618666666666666
2007-09-28 22:00:00,22,4,9,271,12.1,1.6618666666666666,0.8861
2007-09-28 23:00:00,23,4,9,271,12.1,0.8861,0.35723333333333335
2007-09-29 00:00:00,0,5,9,272,12.1,0.35723333333333335,0.2969
2007-09-29 01:00:00,1,5,9,272,12.0,0.2969,0.26566666666666666
2007-09-29 02:00:00,2,5,9,272,12.0,0.26566666666666666,0.3411666666666667
2007-09-29 03:00:00,3,5,9,272,12.1,0.3411666666666667,0.3259
2007-09-29 04:00:00,4,5,9,272,11.9,0.3259,0.27503333333333335
2007-09-29 05:00:00,5,5,9,272,11.6,0.27503333333333335,0.28336666666666666
2007-09-29 06:00:00,6,5,9,272,11.1,0.28336666666666666,0.3499333333333333
2007-09-29 07:00:00,7,5,9,272,10.9,0.3499333333333333,1.1443666666666665
2007-09-29 08:00:00,8,5,9,272,10.5,1.1443666666666665,1.9707999999999999
2007-09-29 09:00:00,9,5,9,272,11.1,1.9707999999999999,1.5330333333333335
2007-09-29 10:00:00,10,5,9,272,11.7,1.5330333333333335,1.391
2007-09-29 11:00:00,11,5,9,272,12.8,1.391,2.185033333333333
2007-09-29 12:00:00,12,5,9,272,13.8,2.185033333333333,3.001733333333333
2007-09-29 13:00:00,13,5,9,272,15.0,3.001733333333333,2.774966666666667
2007-09-29 14:00:00,14,5,9,272,16.1,2.774966666666667,0.9232666666666667
2007-09-29 15:00:00,15,5,9,272,17.0,0.9232666666666667,1.5120666666666667
2007-09-29 16:00:00,16,5,9,272,17.3,1.5120666666666667,3.1952666666666665
2007-09-29 17:00:00,17,5,9,272,17.3,3.1952666666666665,2.0625666666666667
2007-09-29 18:00:00,18,5,9,272,17.0,2.0625666666666667,1.5307333333333333
2007-09-29 19:00:00,19,5,9,272,15.9,1.5307333333333333,2.2257333333333333
2007-09-29 20:00:00,20,5,9,272,14.8,2.2257333333333333,3.2855666666666665
2007-09-29 21:00:00,21,5,9,272,14.0,3.2855666666666665,2.4087
2007-09-29 22:00:00,22,5,9,272,12.7,2.4087,3.4907666666666666
2007-09-29 23:00:00,23,5,9,272,12.0,3.4907666666666666,1.5018
2007-09-30 00:00:00,0,6,9,273,11.3,1.5018,0.3319666666666667
2007-09-30 01:00:00,1,6,9,273,10.3,0.3319666666666667,0.3122333333333333
2007-09-30 02:00:00,2,6,9,273,9.5,0.3122333333333333,0.26033333333333336
2007-09-30 03:00:00,3,6,9,273,9.4,0.26033333333333336,0.3445
2007-09-30 04:00:00,4,6,9,273,9.7,0.3445,0.2909
2007-09-30 05:00:00,5,6,9,273,8.9,0.2909,0.2816666666666667
2007-09-30 06:00:00,6,6,9,273,7.9,0.2816666666666667,0.30293333333333333
2007-09-30 07:00:00,7,6,9,273,7.2,0.30293333333333333,1.3282666666666667
2007-09-30 08:00:00,8,6,9,273,6.9,1.3282666666666667,0.3690333333333333
2007-09-30 09:00:00,9,6,9,273,8.2,0.3690333333333333,1.8471666666666666
2007-09-30 10:00:00,10,6,9,273,11.3,1.8471666666666666,1.6782666666666666
2007-09-30 11:00:00,11,6,9,273,13.6,1.6782666666666666,2.8233
2007-09-30 12:00:00,12,6,9,273,15.8,2.8233,0.9623
2007-09-30 13:00:00,13,6,9,273,17.4,0.9623,0.5211
2007-09-30 14:00:00,14,6,9,273,18.6,0.5211,1.2933000000000001
2007-09-30 15:00:00,15,6,9,273,19.4,1.2933000000000001,0.6153
2007-09-30 16:00:00,16,6,9,273,19.8,0.6153,0.3352333333333333
2007-09-30 17:00:00,17,6,9,273,19.7,0.3352333333333333,0.9848666666666667
2007-09-30 18:00:00,18,6,9,273,19.1,0.9848666666666667,0.6871333333333334
2007-09-30 19:00:00,19,6,9,273,17.8,0.6871333333333334,2.122133333333333
2007-09-30 20:00:00,20,6,9,273,16.3,2.122133333333333,2.8034666666666666
2007-09-30 21:00:00,21,6,9,273,15.6,2.8034666666666666,1.988
2007-09-30 22:00:00,22,6,9,273,14.9,1.988,1.4234666666666667
2007-09-30 23:00:00,23,6,9,273,14.6,1.4234666666666667,1.3646333333333334
2007-10-01 00:00:00,0,0,10,274,14.4,1.3646333333333334,0.456
2007-10-01 01:00:00,1,0,10,274,14.2,0.456,0.2863
2007-10-01 02:00:00,2,0,10,274,14.1,0.2863,0.31083333333333335
2007-10-01 03:00:00,3,0,10,274,13.7,0.31083333333333335,0.25093333333333334
2007-10-01 04:00:00,4,0,10,274,13.4,0.25093333333333334,0.2776666666666667
2007-10-01 05:00:00,5,0,10,274,13.5,0.2776666666666667,0.3086333333333333
2007-10-01 06:00:00,6,0,10,274,13.7,0.3086333333333333,0.6104
2007-10-01 07:00:00,7,0,10,274,13.9,0.6104,1.5635333333333334
2007-10-01 08:00:00,8,0,10,274,14.1,1.5635333333333334,1.4218666666666666
2007-10-01 09:00:00,9,0,10,274,14.6,1.4218666666666666,3.3244
2007-10-01 10:00:00,10,0,10,274,15.3,3.3244,3.2075666666666667
2007-10-01 11:00:00,11,0,10,274,16.3,3.2075666666666667,1.4254333333333333
2007-10-01 12:00:00,12,0,10,274,16.9,1.4254333333333333,0.33846666666666664
2007-10-01 13:00:00,13,0,10,274,17.6,0.33846666666666664,0.2853
2007-10-01 14:00:00,14,0,10,274,19.1,0.2853,0.3374333333333333
2007-10-01 15:00:00,15,0,10,274,20.3,0.3374333333333333,0.31986666666666663
2007-10-01 16:00:00,16,0,10,274,20.8,0.31986666666666663,1.2145666666666666
2007-10-01 17:00:00,17,0,10,274,20.8,1.2145666666666666,1.3820333333333332
2007-10-01 18:00:00,18,0,10,274,20.7,1.3820333333333332,1.2278666666666667
2007-10-01 19:00:00,19,0,10,274,20.0,1.2278666666666667,1.841
2007-10-01 20:00:00,20,0,10,274,18.8,1.841,1.4026666666666667
2007-10-01 21:00:00,21,0,10,274,17.7,1.4026666666666667,1.7908
2007-10-01 22:00:00,22,0,10,274,17.2,1.7908,2.6975333333333333
2007-10-01 23:00:00,23,0,10,274,17.0,2.6975333333333333,2.400933333333333
2007-10-02 00:00:00,0,1,10,275,16.1,2.400933333333333,1.9885333333333333
2007-10-02 01:00:00,1,1,10,275,15.3,1.9885333333333333,0.49896666666666667
2007-10-02 02:00:00,2,1,10,275,14.4,0.49896666666666667,0.3187333333333333
2007-10-02 03:00:00,3,1,10,275,14.2,0.3187333333333333,0.35123333333333334
2007-10-02 04:00:00,4,1,10,275,14.2,0.35123333333333334,0.29923333333333335
2007-10-02 05:00:00,5,1,10,275,14.2,0.29923333333333335,0.2761
2007-10-02 06:00:00,6,1,10,275,14.4,0.2761,0.3076
2007-10-02 07:00:00,7,1,10,275,14.3,0.3076,1.6571666666666667
2007-10-02 08:00:00,8,1,10,275,14.5,1.6571666666666667,2.1467666666666667
2007-10-02 09:00:00,9,1,10,275,14.6,2.1467666666666667,1.8331
2007-10-02 10:00:00,10,1,10,275,15.6,1.8331,2.0342333333333333
2007-10-02 11:00:00,11,1,10,275,16.4,2.0342333333333333,2.2138666666666666
2007-10-02 12:00:00,12,1,10,275,17.8,2.2138666666666666,1.4183999999999999
2007-10-02 13:00:00,13,1,10,275,18.4,1.4183999999999999,1.7474
2007-10-02 14:00:00,14,1,10,275,18.5,1.7474,2.0945
2007-10-02 15:00:00,15,1,10,275,18.3,2.0945,2.7799666666666667
2007-10-02 16:00:00,16,1,10,275,18.1,2.7799666666666667,2.6210333333333335
2007-10-02 17:00:00,17,1,10,275,18.2,2.6210333333333335,1.7884
2007-10-02 18:00:00,18,1,10,275,18.1,1.7884,2.2924666666666664
2007-10-02 19:00:00,19,1,10,275,17.8,2.2924666666666664,2.2506666666666666
2007-10-02 20:00:00,20,1,10,275,17.2,2.2506666666666666,1.9102
2007-10-02 21:00:00,21,1,10,275,17.2,1.9102,1.9473
2007-10-02 22:00:00,22,1,10,275,17.0,1.9473,1.5017
2007-10-02 23:00:00,23,1,10,275,16.8,1.5017,0.3701666666666667
2007-10-03 00:00:00,0,2,10,276,16.6,0.3701666666666667,0.2689666666666667
